product_id,product_name,brand,ingredients,price,shade,verified_flag,review_count,average_rating,total_sales,monk_category,skin_suitability
PRD_00187,infallible full wear concealer up to 24h full coverage,l'oréal,,,unknown,1,5,3.84,2756.0,1.0,normal
PRD_00412,true match hyaluronic tinted serum,l'oréal,,,unknown,1,6,4.21,1149.0,4.0,normal
PRD_00217,magicskin beautifier bb cream,l'oréal,,,unknown,1,8,4.57,1841.0,5.0,sensitive
PRD_00188,infallible pro-glow foundation,l'oréal,,,unknown,1,8,4.55,1511.0,5.0,normal
PRD_00007,age perfect makeup radiant serum foundation with spf 50,l'oréal,,,unknown,1,9,4.48,3310.0,8.0,normal
PRD_00416,true match super-blendable powder,l'oréal,,,unknown,1,5,4.28,1292.0,5.0,oily
PRD_00414,true match super-blendable crayon concealer,l'oréal,,,unknown,1,8,4.49,2109.0,5.0,oily
PRD_00437,visible lift serum absolute advanced age-reversing makeup,l'oréal,,,unknown,1,5,4.27,4102.0,5.0,normal
PRD_00210,lumi healthy lumi nous makeup,l'oréal,,,unknown,1,7,4.66,5444.0,5.0,sensitive
PRD_00384,the soft fluid long wear foundation spf 20,la mer,,,unknown,1,8,4.24,2172.0,4.0,dry
PRD_00385,the soft moisture powder foundation broad spectrum spf 30,la mer,,,unknown,1,5,4.26,4409.0,5.0,dry
PRD_00383,the radiant skintint broad spectrum spf 30,la mer,,,unknown,1,7,4.26,1981.0,6.0,normal
PRD_00380,the luminous lifting cushion foundation spf 20 +,la mer,,,unknown,1,7,4.19,2035.0,4.0,sensitive
PRD_00376,teint idole ultra wear foundation,lancôme,,,unknown,1,6,4.28,6177.0,8.0,dry
PRD_00105,dual finish powder foundation,lancôme,,,unknown,1,8,4.55,4764.0,7.0,normal
PRD_00375,teint idole ultra wear care & glow serum foundation,lancôme,,,unknown,1,6,4.56,2793.0,8.0,normal
PRD_00308,rénergie lift makeup foundation spf 27,lancôme,,,unknown,1,8,4.36,803.0,8.0,dry
PRD_00377,teint idole ultra wear foundation stick,lancôme,,,unknown,1,7,4.09,1364.0,7.0,normal
PRD_00374,teint idole ultra wear care & glow serum concealer,lancôme,,,unknown,1,12,4.51,1523.0,8.0,normal
PRD_00320,skin feels good skin nourishing foundation,lancôme,,,unknown,1,5,4.24,2437.0,6.0,normal
PRD_00373,teint idole ultra wear all over full coverage concealer,lancôme,,,unknown,1,7,4.23,564.0,8.0,normal
PRD_00351,studio fix fluid spf 15 24hr matte foundation + oil control,mac cosmetics,,,unknown,1,7,4.09,3058.0,4.0,normal
PRD_00354,studio radiance face and body radiant sheer foundation,mac cosmetics,,,unknown,1,5,4.48,1705.0,8.0,sensitive
PRD_00350,studio fix every-wear all-over face pen,mac cosmetics,,,unknown,1,6,4.56,3763.0,8.0,normal
PRD_00352,studio fix powder plus foundation,mac cosmetics,,,unknown,1,6,4.57,3834.0,6.0,normal
PRD_00355,studio radiance serum-powered™ foundation,mac cosmetics,,,unknown,1,5,4.55,306.0,4.0,normal
PRD_00353,studio fix tech cream-to-powder foundation,mac cosmetics,,,unknown,1,10,4.4,2226.0,6.0,sensitive
PRD_00130,full coverage foundation,mac cosmetics,,,unknown,1,8,4.49,2093.0,4.0,normal
PRD_00356,studio waterweight spf 30 foundation,mac cosmetics,,,unknown,1,5,3.77,4946.0,4.0,sensitive
PRD_00349,strobe dewy skin tint,mac cosmetics,,,unknown,1,9,4.72,1412.0,4.0,dry
PRD_00159,high performance tinted moisturizer,macrene actives,,,unknown,1,6,4.16,1524.0,2.0,sensitive
PRD_00158,high performance concealer,macrene actives,,,unknown,1,7,3.89,7983.0,2.0,dry
PRD_00418,truth tint - sheer skin tint,made by mitchell,,,unknown,1,7,4.41,896.0,4.0,normal
PRD_00035,bolt balm concealer,made by mitchell,,,unknown,1,5,4.33,3118.0,4.0,normal
PRD_00328,skin mimetic concealer radiant buildable coverage,make beauty,,,unknown,1,5,4.69,1411.0,3.0,normal
PRD_00085,diffusion dew radiant skin tint,make beauty,,,unknown,1,7,3.85,5025.0,4.0,normal
PRD_00148,hd skin concealer smooth & blur undetectable under eye concealer,make up for ever,,,unknown,1,9,3.19,463.0,7.0,sensitive
PRD_00423,ultra hd concealer self-setting medium coverage concealer,make up for ever,,,unknown,1,6,3.99,1330.0,7.0,normal
PRD_00236,matte velvet skin concealer high coverage multi use concealer,make up for ever,,,unknown,1,7,4.36,1403.0,8.0,dry
PRD_00125,full cover extreme camouflage cream,make up for ever,,,unknown,1,8,4.32,4879.0,5.0,normal
PRD_00149,hd skin hydra glow skincare foundation with hyaluronic acid,make up for ever,,,unknown,1,5,4.13,2012.0,8.0,dry
PRD_00152,hd skin waterproof natural matte foundation,make up for ever,,,unknown,1,6,4.06,2093.0,9.0,dry
PRD_00151,hd skin matte velvet undetectable longwear blurring powder foundation,make up for ever,,,unknown,1,7,4.01,4759.0,7.0,normal
PRD_00237,matte velvet skin liquid full coverage foundation,make up for ever,,,unknown,1,7,4.43,1626.0,8.0,normal
PRD_00222,make up for ever – reboot active care revitalizing foundation,make up for ever,,,unknown,1,10,4.66,298.0,8.0,normal
PRD_00424,ultra hd stick foundation invisible cover stick foundation,make up for ever,,,unknown,1,9,4.06,746.0,8.0,normal
PRD_00150,hd skin matte velvet - refill undetectable longwear blurring powder foundation,make up for ever,,,unknown,1,7,3.91,2976.0,5.0,dry
PRD_00363,super boost skin tint lightweight moisturizing skin tint,make up for ever,,,unknown,1,8,3.91,6177.0,9.0,sensitive
PRD_00343,softsculpt transforming skin enhancer®,makeup by mario,,,unknown,1,13,4.61,4844.0,6.0,normal
PRD_00370,surrealskin™ foundation,makeup by mario,,,unknown,1,6,4.56,4692.0,3.0,sensitive
PRD_00369,surrealskin™ awakening concealer,makeup by mario,,,unknown,1,8,4.19,3224.0,3.0,normal
PRD_00472,xx revolution skin blur soft focus skin tint,makeup revolution,,,unknown,1,7,4.58,2526.0,5.0,normal
PRD_00224,makeup revolution conceal & define foundation,makeup revolution,,,unknown,1,10,4.71,2376.0,2.0,normal
PRD_00225,makeup revolution conceal & define powder foundation,makeup revolution,,,unknown,1,10,4.35,1189.0,8.0,normal
PRD_00235,matte base foundation28ml,makeup revolution,,,unknown,1,8,4.47,3104.0,9.0,dry
PRD_00306,revolution pro cc perfecting skin tint,makeup revolution,,,unknown,1,6,4.65,2885.0,4.0,normal
PRD_00229,makeup revolution irl filter longwear foundation,makeup revolution,,,unknown,1,5,3.81,2703.0,2.0,oily
PRD_00301,relove by revolution super concealer radiant matte,makeup revolution,,,unknown,1,7,4.39,1180.0,4.0,normal
PRD_00307,revolution skin silk radiant serum under eye brightener & concealer,makeup revolution,,,unknown,1,6,4.47,6762.0,3.0,sensitive
PRD_00227,makeup revolution irl filter finish concealer,makeup revolution,,,unknown,1,9,4.38,1482.0,2.0,sensitive
PRD_00228,makeup revolution irl filter foundation & concealer set,makeup revolution,,,unknown,1,10,4.58,851.0,2.0,dry
PRD_00223,makeup revolution conceal & define concealer4ml,makeup revolution,,,unknown,1,6,4.3,1180.0,2.0,dry
PRD_00226,makeup revolution eye bright illuminating under eye concealer3ml,makeup revolution,,,unknown,1,8,4.28,4037.0,4.0,dry
PRD_00074,conceal & hydrate concealer13ml,makeup revolution,,,unknown,1,8,4.22,893.0,7.0,normal
PRD_00366,super stay® lumi-mattefoundation makeup,maybelline,,,unknown,1,6,4.27,1151.0,4.0,sensitive
PRD_00203,lifter stix multi-use face stick,maybelline,,,unknown,1,7,4.56,4249.0,5.0,dry
PRD_00193,instant age rewind® erasermulti-use concealer,maybelline,,,unknown,1,10,4.24,1416.0,2.0,normal
PRD_00119,fit me® matte + porelessfoundation makeup,maybelline,,,unknown,1,7,2.82,3744.0,1.0,normal
PRD_00367,super stay® up to 24hr skin tintwith vitamin c,maybelline,,,unknown,1,6,4.44,4212.0,2.0,normal
PRD_00118,fit me® matte + poreless powderfoundation makeup,maybelline,,,unknown,1,6,3.0,3960.0,4.0,normal
PRD_00368,super stay® up to 24hrhybrid powder-foundation,maybelline,,,unknown,1,14,4.51,5811.0,2.0,normal
PRD_00192,instant age rewind perfector®4-in-1 glow makeup®,maybelline,,,unknown,1,6,4.33,2709.0,4.0,normal
PRD_00100,dream matte moussefoundation makeup,maybelline,,,unknown,1,7,3.88,7280.0,4.0,dry
PRD_00082,cover stickcorrector concealer$7.00,maybelline,,,unknown,1,9,4.22,3827.0,5.0,dry
PRD_00099,dream bb fresh®bb® cream,maybelline,,,unknown,1,5,4.21,2348.0,2.0,oily
PRD_00101,dream radiant liquid®hydrating foundation,maybelline,,,unknown,1,9,3.97,2604.0,1.0,dry
PRD_00365,super stay® longwear liquid concealerup to 30hr wear,maybelline,,,unknown,1,7,4.39,5381.0,1.0,sensitive
PRD_00102,"dream urban cover®flawless coverage foundation makeup, spf 50",maybelline,,,unknown,1,8,4.02,2165.0,3.0,normal
PRD_00057,city bronzer®bronzer & contour powder makeup,maybelline,,,unknown,1,6,3.12,206.0,5.0,normal
PRD_00117,fit me® dewy + smoothfoundation makeup,maybelline,,,unknown,1,14,4.45,1295.0,1.0,normal
PRD_00317,skin by mented,mented,,,unknown,1,9,4.68,8841.0,5.0,dry
PRD_00131,full-time brightening concealer,mented,,,unknown,1,10,3.71,2978.0,8.0,sensitive
PRD_00381,the minimalist perfecting complexion foundation and concealer stick,merit,,,unknown,1,6,3.92,2602.0,8.0,normal
PRD_00076,conceal + perfect 2-in-1 foundation + concealer,milani,,,unknown,1,8,4.0,5163.0,2.0,normal
PRD_00079,conceal + perfect smooth finish cream-to-powder foundation,milani,,,unknown,1,9,4.69,281.0,5.0,normal
PRD_00078,conceal + perfect longwear concealer,milani,,,unknown,1,5,4.54,2849.0,4.0,normal
PRD_00077,conceal + perfect blur out skin tint,milani,,,unknown,1,6,4.54,1954.0,4.0,oily
PRD_00132,future fluid creamy hydrating concealer,milk makeup,,,unknown,1,9,4.82,1909.0,3.0,dry
PRD_00362,sunshine under eye tint + brighten,milk makeup,,,unknown,1,6,4.46,3547.0,5.0,normal
PRD_00168,hydro grip hydrating gel skin tint,milk makeup,,,unknown,1,9,4.44,3595.0,4.0,oily
PRD_00206,lightform extended hydration foundation,morphe,,,unknown,1,8,4.36,5485.0,5.0,normal
PRD_00116,filter effect soft radiance foundation,morphe,,,unknown,1,6,4.62,3142.0,3.0,normal
PRD_00459,wakeup artist under eye correcting concealer,morphe,,,unknown,1,8,4.39,6245.0,4.0,normal
PRD_00115,filter effect soft radiance concealer,morphe,,,unknown,1,11,4.35,3404.0,2.0,normal
PRD_00248,natural radiant longwear foundation,nars,,,unknown,1,11,4.37,7712.0,3.0,normal
PRD_00314,sheer glow foundation,nars,,,unknown,1,7,3.63,1013.0,4.0,normal
PRD_00340,soft matte complete foundation,nars,,,unknown,1,6,4.42,2284.0,3.0,dry
PRD_00291,pure radiant tinted moisturizer broad spectrum spf 30,nars,,,unknown,1,9,4.3,2500.0,5.0,normal
PRD_00204,light reflecting advanced skincare medium coverage foundation,nars,,,unknown,1,8,4.26,484.0,3.0,dry
PRD_00297,radiant creamy concealer with medium coverage,nars,,,unknown,1,8,4.17,3514.0,4.0,normal
PRD_00341,soft matte complete full coverage longwear concealer,nars,,,unknown,1,9,4.53,687.0,4.0,dry
PRD_00205,light reflecting™ undereye brightener,nars,,,unknown,1,9,4.26,2930.0,4.0,normal
PRD_00162,hy-glam concealer,natasha denona,,,unknown,1,8,4.4,3612.0,2.0,normal
PRD_00163,hy-glam powder foundation,natasha denona,,,unknown,1,6,4.14,2416.0,2.0,sensitive
PRD_00404,transformatte,natasha denona,,,unknown,1,10,4.43,4183.0,1.0,normal
PRD_00389,tinted cover liquid foundation,nudestix,,,unknown,1,8,4.23,2035.0,2.0,normal
PRD_00387,tinted blur foundation stick,nudestix,,,unknown,1,7,3.01,5849.0,2.0,dry
PRD_00257,nudescreen daily mineral veil spf 30,nudestix,,,unknown,1,8,3.72,716.0,7.0,normal
PRD_00388,tinted blur sculpt stick,nudestix,,,unknown,1,6,4.3,331.0,6.0,oily
PRD_00256,nudefix cream concealer,nudestix,,,unknown,1,6,4.3,162.0,3.0,oily
PRD_00080,concealer pencil,nudestix,,,unknown,1,12,3.49,4206.0,2.0,normal
PRD_00020,bare with me concealer serum,nyx professional makeup,,,unknown,1,7,3.51,3091.0,5.0,normal
PRD_00046,can't stop won't stop contour concealer,nyx professional makeup,,,unknown,1,5,4.16,2735.0,4.0,normal
PRD_00043,buttermelt glaze soft glow skin tint spf 30,nyx professional makeup,,,unknown,1,10,4.67,4042.0,5.0,normal
PRD_00047,can't stop won't stop foundation,nyx professional makeup,,,unknown,1,9,3.98,2261.0,4.0,normal
PRD_00019,bare with me blur tint foundation,nyx professional makeup,,,unknown,1,6,3.65,286.0,4.0,oily
PRD_00289,pro fix stick correcting concealer,nyx professional makeup,,,unknown,1,7,4.44,1126.0,4.0,oily
PRD_00421,turn up the base full beat waterproof liquid foundation,one/size by patrick starrr,,,unknown,1,5,4.53,642.0,4.0,normal
PRD_00422,turn up the base versatile powder foundation,one/size by patrick starrr,,,unknown,1,5,4.62,5220.0,8.0,normal
PRD_00419,turn up the base blurring foundation,one/size by patrick starrr,,,unknown,1,12,4.21,1080.0,1.0,sensitive
PRD_00420,turn up the base butter silk concealer,one/size by patrick starrr,,,unknown,1,8,4.49,2941.0,8.0,dry
PRD_00196,kind tint tinted serum,pacifica,,,unknown,1,5,4.66,834.0,8.0,dry
PRD_00103,dreamlet glow,pacifica,,,unknown,1,10,4.08,2377.0,7.0,normal
PRD_00322,skin fetish: sublime perfection weightless foundation,pat mcgrath labs,,,unknown,1,5,4.27,1305.0,8.0,normal
PRD_00321,skin fetish: sublime perfection concealer,pat mcgrath labs,,,unknown,1,8,4.34,2072.0,4.0,normal
PRD_00251,no makeup foundation serum broad spectrum spf 20,perricone md,,,unknown,1,5,4.1,3332.0,6.0,normal
PRD_00250,no makeup foundation serum,perricone md,,,unknown,1,5,4.53,4462.0,5.0,normal
PRD_00302,reveal skin-optimizing refillable soft matte foundation,prada beauty,,,unknown,1,9,4.59,2318.0,4.0,normal
PRD_00371,sweetner foundation,r.e.m beauty,,,unknown,1,8,4.46,4645.0,10.0,sensitive
PRD_00411,true intentions skin-soothing hydrating foundation,range beauty,,,unknown,1,7,4.42,4980.0,5.0,normal
PRD_00208,liquid touch weightless foundation,rare beauty by selena gomez,,,unknown,1,10,4.45,4636.0,3.0,dry
PRD_00271,positive light tinted moisturizer broad spectrum spf 20 sunscreen,rare beauty by selena gomez,,,unknown,1,6,4.41,2844.0,4.0,normal
PRD_00207,liquid touch brightening concealer,rare beauty by selena gomez,,,unknown,1,8,4.57,5365.0,3.0,normal
PRD_00042,brightening and blurring serum concealer with plant-derived squalene,refy,,,unknown,1,7,4.56,3394.0,4.0,sensitive
PRD_00137,glimmer brightening concealer,revlon,,,unknown,1,6,4.61,3813.0,2.0,normal
PRD_00062,colorstay™ face + body glow lotion,revlon,,,unknown,1,7,4.23,2093.0,5.0,sensitive
PRD_00063,colorstay™ longwear makeup spf 15,revlon,,,unknown,1,8,3.1,4062.0,4.0,dry
PRD_00064,colorstay™ longwear makeup spf 20,revlon,,,unknown,1,5,4.77,1435.0,5.0,normal
PRD_00059,colorstay flex wear full cover™ concealer,revlon,,,unknown,1,6,4.41,2064.0,5.0,normal
PRD_00061,colorstay skin awaken™ 5-in-1 concealer,revlon,,,unknown,1,7,4.37,2414.0,5.0,normal
PRD_00065,colorstay™ pressed powder,revlon,,,unknown,1,6,4.43,1369.0,5.0,sensitive
PRD_00060,colorstay full cover™ foundation,revlon,,,unknown,1,5,4.42,1498.0,4.0,normal
PRD_00182,illuminance™ serum tint,revlon,,,unknown,1,5,4.43,3137.0,4.0,normal
PRD_00183,illuminance™ skin-caring foundation,revlon,,,unknown,1,7,4.39,1904.0,4.0,oily
PRD_00269,photoready™ concealer makeup,revlon,,,unknown,1,5,4.11,1762.0,6.0,normal
PRD_00427,uncoverup concealer,rms beauty,,,unknown,1,8,3.89,844.0,4.0,normal
PRD_00360,suncoverup super tint broad spectrum spf 50 sunscreen,rms beauty,,,unknown,1,9,3.86,1671.0,3.0,dry
PRD_00300,reevolve natural finish liquid foundation,rms beauty,,,unknown,1,8,4.59,632.0,4.0,sensitive
PRD_00233,master radiance base,rms beauty,,,unknown,1,5,4.66,2146.0,6.0,oily
PRD_00428,uncoverup cream foundation,rms beauty,,,unknown,1,6,4.17,6017.0,4.0,normal
PRD_00336,slip tint radiant all-over concealer with niacinamide,saie,,,unknown,1,9,4.05,2580.0,2.0,normal
PRD_00140,glowy super skin tint foundation,saie,,,unknown,1,8,4.69,3740.0,2.0,oily
PRD_00337,slip tint – lightweight tinted moisturizer with mineral zinc spf 35 and hyaluronic acid,saie,,,unknown,1,7,3.76,3539.0,5.0,normal
PRD_00141,glowy super skin tint foundation with hyaluronic acid,saie,,,unknown,1,11,4.49,2706.0,2.0,normal
PRD_00165,hydrabeam hydrating & concealing under eye brightener with cucumber extract,saie,,,unknown,1,7,3.86,1606.0,4.0,normal
PRD_00113,face flex concealer & complexion enhancer with caffeine,sarah creal,,,unknown,1,6,4.47,1234.0,5.0,normal
PRD_00243,microsmooth baked powder foundation,sephora collection,,,unknown,1,9,4.22,881.0,4.0,normal
PRD_00030,best skin ever liquid foundation,sephora collection,,,unknown,1,8,4.39,739.0,5.0,dry
PRD_00031,best skin ever matte powder foundation,sephora collection,,,unknown,1,6,4.64,1328.0,8.0,oily
PRD_00303,reveal the real 12hr soft radiant skin tint,sephora collection,,,unknown,1,9,4.15,8174.0,8.0,oily
PRD_00032,best skin ever multi-use hydrating glow concealer,sephora collection,,,unknown,1,6,4.53,2148.0,2.0,dry
PRD_00147,halo healthy glow all-in-one tinted moisturizer broad spectrum spf 25 with hyaluronic acid,smashbox,,,unknown,1,5,4.14,3797.0,4.0,oily
PRD_00011,always on skin-balancing foundation,smashbox,,,unknown,1,12,4.18,4317.0,4.0,oily
PRD_00315,sheer skin tint with hyaluronic acid + squalane,summer fridays,,,unknown,1,6,4.38,2314.0,5.0,normal
PRD_00290,protec(tint) daily spf tint spf 50 sunscreen skin tint with ectoin,supergoop!,,,unknown,1,6,3.48,1704.0,2.0,normal
PRD_00232,mask fit red cushion,tirtire,,,unknown,1,6,4.53,2033.0,2.0,normal
PRD_00230,mask fit all cover cushion,tirtire,,,unknown,1,7,4.34,554.0,2.0,sensitive
PRD_00231,mask fit aura cushion,tirtire,,,unknown,1,8,4.13,2802.0,2.0,oily
PRD_00312,shade and illuminate soft radiance foundation spf 50,tom ford,,,unknown,1,136,3.82,1429.0,2.0,oily
PRD_00014,architecture soft matte blurring foundation,tom ford,,,unknown,1,8,4.25,510.0,2.0,normal
PRD_00311,shade and illuminate concealer,tom ford,,,unknown,1,8,3.9,282.0,5.0,oily
PRD_00403,traceless soft matte concealer,tom ford,,,unknown,1,8,4.35,2142.0,4.0,normal
PRD_00038,born this way natural finish longwear liquid foundation,too faced,,,unknown,1,10,4.1,5922.0,4.0,dry
PRD_00037,born this way flawless coverage natural finish foundation,too faced,,,unknown,1,7,4.48,4594.0,4.0,normal
PRD_00039,born this way soft matte foundation,too faced,,,unknown,1,8,4.53,795.0,4.0,normal
PRD_00040,born this way super coverage multi-use concealer,too faced,,,unknown,1,8,4.05,1010.0,2.0,sensitive
PRD_00036,born this way ethereal light illuminating smoothing concealer,too faced,,,unknown,1,6,4.49,3712.0,4.0,sensitive
PRD_00361,sunnydays spf 30 tinted sunscreen foundation,tower 28 beauty,,,unknown,1,11,4.33,2076.0,2.0,normal
PRD_00372,swipe all-over hydrating serum concealer,tower 28 beauty,,,unknown,1,6,4.4,5302.0,4.0,normal
PRD_00435,velvet matte longwear foundation,ulta beauty collection,,,unknown,1,9,4.43,2804.0,3.0,normal
PRD_00006,adjustable coverage powder foundation,ulta beauty collection,,,unknown,1,6,4.9,3134.0,2.0,normal
PRD_00244,moisturizing complexion stick,ulta beauty collection,,,unknown,1,5,3.79,6974.0,5.0,normal
PRD_00436,velvet veil minerals powder foundation,ulta beauty collection,,,unknown,1,7,3.94,1426.0,2.0,normal
PRD_00190,inner glow serum concealer,ulta beauty collection,,,unknown,1,8,4.41,3263.0,4.0,dry
PRD_00390,tinted moisturizer spf 24,ulta beauty collection,,,unknown,1,5,4.05,5194.0,2.0,normal
PRD_00391,tinted moisturizer spf 25,ulta beauty collection,,,unknown,1,7,4.49,3350.0,5.0,normal
PRD_00392,tinted moisturizer spf 26,ulta beauty collection,,,unknown,1,8,3.84,2997.0,5.0,normal
PRD_00393,tinted moisturizer spf 27,ulta beauty collection,,,unknown,1,7,4.31,518.0,5.0,normal
PRD_00394,tinted moisturizer spf 28,ulta beauty collection,,,unknown,1,7,4.54,5695.0,6.0,normal
PRD_00395,tinted moisturizer spf 29,ulta beauty collection,,,unknown,1,9,4.53,1458.0,6.0,normal
PRD_00396,tinted moisturizer spf 30,ulta beauty collection,,,unknown,1,9,4.35,1916.0,7.0,sensitive
